"Id","SalePrice"
1461,113504.973724625
1462,161516.574888662
1463,177710.875635174
1464,194784.358882047
1465,191415.477182823
1466,174635.164386765
1467,181038.407157514
1468,166487.517474693
1469,205920.162314804
1470,116236.688455865
1471,191101.62319206
1472,95622.6168923598
1473,94831.0242434553
1474,150075.063489051
1475,114148.962213383
1476,359926.362846895
1477,238089.820797557
1478,289257.719687705
1479,298343.314505195
1480,449557.312558033
1481,308745.011472824
1482,206598.001935824
1483,184061.128022565
1484,156623.633979667
1485,179286.835187209
1486,197701.934466937
1487,335260.159221224
1488,230570.204756475
1489,191469.629757375
1490,236413.741740199
1491,197053.581509528
1492,92212.9366110368
1493,180908.008294347
1494,305575.263593824
1495,297129.388117103
1496,233053.088068091
1497,191304.257581945
1498,160938.369008894
1499,165088.21410261
1500,159521.048659703
1501,178257.405437127
1502,146162.833586166
1503,295853.054194016
1504,241359.510485108
1505,221576.016176924
1506,191749.825033143
1507,227755.619956141
1508,193124.688981944
1509,158165.2840285
1510,146894.153811006
1511,145785.197019129
1512,177553.668571012
1513,146030.679953104
1514,154136.610758675
1515,206218.080362371
1516,166819.18152133
1517,187365.177835004
1518,130181.305315092
1519,205318.206611915
1520,129620.845079344
1521,130359.762449471
1522,182530.406945093
1523,116322.166566797
1524,128161.060242076
1525,120329.231610923
1526,119837.994819738
1527,105355.969464604
1528,148065.749632528
1529,147882.009260272
1530,199779.984146336
1531,107191.363101207
1532,99652.8718821532
1533,157789.568642689
1534,125597.893452274
1535,151852.959988739
1536,108879.04712242
1537,61546.4458909645
1538,153120.75976532
1539,177786.279602226
1540,98558.801729573
1541,143364.044619813
1542,129880.86724218
1543,174849.667836823
1544,85966.6750752619
1545,118978.242757618
1546,125225.978561434
1547,132359.793506579
1548,136959.878278684
1549,110389.915287868
1550,124366.571603722
1551,111628.456407461
1552,125659.984061636
1553,141225.187942165
1554,119228.912633255
1555,160282.184388976
1556,92097.6688995646
1557,108348.66333722
1558,95890.8418555235
1559,64745.5525027136
1560,144135.409409204
1561,123810.279490627
1562,130721.994711375
1563,114384.223348979
1564,145958.690909825
1565,147500.798616535
1566,261683.795974909
1567,76810.3326091563
1568,214793.066511045
1569,114630.858750105
1570,137583.988993159
1571,123586.012330746
1572,138855.412888099
1573,253498.330388021
1574,120586.637169666
1575,234101.021225022
1576,245085.017788908
1577,183031.959130265
1578,147369.148225524
1579,141491.642524109
1580,191796.184051144
1581,163183.691726158
1582,126826.972956925
1583,280535.09949962
1584,214733.17879869
1585,134439.01557659
1586,73221.8671106697
1587,95527.141299807
1588,148817.722837068
1589,96380.8693381565
1590,137425.562275208
1591,92047.317542784
1592,108904.278388283
1593,124101.577259888
1594,137634.298529666
1595,106980.952591215
1596,227116.007651923
1597,177223.423036197
1598,224957.192611152
1599,178894.607834789
1600,159999.799288991
1601,63737.9696839514
1602,103357.24280961
1603,75991.3632342567
1604,268430.197619471
1605,237931.008700936
1606,173099.373108576
1607,167915.376514061
1608,222091.607352415
1609,179278.784158463
1610,145690.717484221
1611,144990.231290711
1612,174442.73326702
1613,157802.76894528
1614,116769.555587662
1615,89394.7196765496
1616,77188.5071762861
1617,91430.1484619363
1618,114448.091772868
1619,141021.96125378
1620,137875.180786342
1621,135018.626687329
1622,131519.713035378
1623,253645.238613614
1624,201088.352627613
1625,117397.650099874
1626,175664.417841075
1627,182313.011196121
1628,277244.639700679
1629,169521.55175226
1630,355482.262172118
1631,223943.472107461
1632,248315.410871259
1633,158856.833985862
1634,186306.179144301
1635,178869.374657023
1636,158422.950983677
1637,201021.832724316
1638,190600.363132272
1639,182540.806302742
1640,251412.646010956
1641,171638.914162777
1642,250944.261438881
1643,224241.999758918
1644,232836.729380543
1645,190415.424272489
1646,156223.920005698
1647,154302.014354596
1648,134473.789486546
1649,145332.629033191
1650,113226.261263847
1651,120730.517712371
1652,101627.49898251
1653,107480.456689488
1654,143021.71911311
1655,136983.922347558
1656,141370.191878002
1657,145515.749168919
1658,141513.099738557
1659,115564.427534602
1660,148974.498984237
1661,423672.751980318
1662,383809.968747231
1663,367062.769197017
1664,517856.075610689
1665,315018.894778841
1666,319862.743613596
1667,370960.897459889
1668,333920.741465789
1669,316148.371749081
1670,335057.604243634
1671,239067.715927539
1672,418380.106200215
1673,278770.117527732
1674,239180.02166786
1675,185624.064439215
1676,194366.301142375
1677,215733.214121721
1678,457504.151761142
1679,379484.678353741
1680,313615.265638543
1681,253966.939241256
1682,303215.732603767
1683,183374.034169055
1684,179368.481870442
1685,174097.385531439
1686,164643.428680071
1687,164575.975253928
1688,193418.679245593
1689,193963.961566391
1690,195557.069432696
1691,182803.794295998
1692,274176.941404905
1693,157624.676728371
1694,180431.12868566
1695,158872.878176651
1696,259570.004755215
1697,166685.066569283
1698,340920.892097609
1699,309929.263108254
1700,250021.377350288
1701,280449.037948213
1702,237596.52363257
1703,231327.014648843
1704,266787.470733158
1705,231288.336830163
1706,431682.495082047
1707,218165.795955524
1708,202310.846969122
1709,272422.707927476
1710,227751.000441727
1711,292257.690568227
1712,251051.076439739
1713,280979.547175215
1714,225372.557100765
1715,212569.514750579
1716,186599.437441357
1717,174340.023780212
1718,143249.575922012
1719,212704.125229267
1720,238537.419675497
1721,150618.280119566
1722,122344.149508642
1723,142360.845473618
1724,201319.104647658
1725,229906.371045204
1726,185851.76099401
1727,163552.283364903
1728,165337.626077582
1729,175633.796790815
1730,181475.029406891
1731,127388.695287697
1732,119362.185957245
1733,107780.510918555
1734,114075.77901839
1735,120992.567240873
1736,112399.049460203
1737,354996.992942915
1738,267967.195745234
1739,266593.751102513
1740,214461.88762284
1741,200571.135958681
1742,178492.662386677
1743,183864.469977338
1744,342518.975846369
1745,221368.312833776
1746,185394.249375308
1747,198815.004575095
1748,208546.055719053
1749,140633.640864747
1750,129446.780998181
1751,237203.510319227
1752,114837.706577897
1753,155788.45448913
1754,185407.853526526
1755,161944.140384266
1756,127947.35260543
1757,117355.615560387
1758,146551.417981363
1759,179703.160760317
1760,164633.234612022
1761,156350.538126339
1762,175387.022458132
1763,196850.46440393
1764,117781.077916086
1765,177955.751427065
1766,183698.667324102
1767,236024.864205049
1768,144963.957509509
1769,180299.088816651
1770,154162.091262565
1771,128365.699609544
1772,137867.288676489
1773,125613.084578219
1774,140388.231920948
1775,144047.236572359
1776,120212.038133259
1777,106216.983398531
1778,144268.729032482
1779,122773.070864363
1780,177702.449085494
1781,130112.295519367
1782,85460.3043237794
1783,142226.204072536
1784,97496.6668226013
1785,134229.011063199
1786,154565.495158242
1787,162396.488672874
1788,60000.4327554992
1789,105994.785516035
1790,73986.7150274428
1791,185637.189003517
1792,166138.233173959
1793,138097.653519737
1794,165271.613295305
1795,141793.778240027
1796,117147.208562111
1797,111453.249129296
1798,127368.189132708
1799,110800.641933646
1800,126513.463028095
1801,131525.746370942
1802,144060.169047336
1803,156920.975201481
1804,134769.008963009
1805,141311.713878139
1806,136067.806643001
1807,125944.621265208
1808,119262.47210664
1809,117394.085792332
1810,131899.852338171
1811,97254.7748201433
1812,98992.2479246804
1813,126913.097114964
1814,93779.8764365236
1815,53185.2482563513
1816,100368.796535687
1817,104285.055637498
1818,155056.635111603
1819,131182.8368033
1820,54015.7592585512
1821,116557.820381122
1822,144885.727660135
1823,43248.8822611709
1824,127991.413773836
1825,116436.288910548
1826,92753.584868156
1827,96505.6486959124
1828,130206.527387773
1829,131099.565224448
1830,143123.637546559
1831,162470.293910493
1832,75347.3379561405
1833,137137.448673361
1834,114185.519053143
1835,118836.862904814
1836,133014.479063938
1837,90948.9768355558
1838,131129.59528692
1839,96995.535446592
1840,136786.859121144
1841,137307.105204537
1842,88802.4983807168
1843,129637.135345758
1844,135807.795905358
1845,144716.332607946
1846,148691.285250293
1847,161686.353296896
1848,55118.322759658
1849,132761.714858958
1850,118494.165238436
1851,154529.173703296
1852,125220.289550211
1853,125712.42532699
1854,181968.64510776
1855,163921.356148348
1856,219425.349481624
1857,158402.537698551
1858,146443.070225114
1859,124667.404417565
1860,139380.993634026
1861,131434.927300599
1862,297526.859521495
1863,276626.435776953
1864,277716.752539844
1865,366832.232907461
1866,353231.117646589
1867,219703.687851051
1868,293430.541093561
1869,193965.134874721
1870,218170.148559237
1871,266393.778921785
1872,174002.943078444
1873,231135.802542492
1874,149522.701209114
1875,199182.330998975
1876,196611.338166384
1877,207506.039326081
1878,192926.464260408
1879,123825.044449139
1880,141887.394849644
1881,229633.118271751
1882,243613.147834503
1883,192328.91502558
1884,205865.850182632
1885,243924.699995673
1886,292306.893204464
1887,202375.529317407
1888,250902.854112822
1889,169784.204500199
1890,123186.950212319
1891,133421.749003559
1892,93683.2938371498
1893,132776.805800483
1894,123278.212304981
1895,139631.55310566
1896,121431.489963075
1897,107457.825193863
1898,115951.389878913
1899,158606.980676463
1900,149355.672946579
1901,180384.589097332
1902,142280.94026682
1903,194821.062716828
1904,147618.72106693
1905,217837.203203752
1906,173206.124037898
1907,219423.103841441
1908,111775.106852126
1909,132696.434185125
1910,123420.149873217
1911,223098.444945595
1912,408522.373965691
1913,131686.653957692
1914,62059.8969461738
1915,306349.413686942
1916,75317.0685834161
1917,234599.408722011
1918,134268.703331372
1919,179327.66253479
1920,166114.895456806
1921,400575.211257176
1922,335885.713076798
1923,228821.834528106
1924,240440.788729621
1925,198780.039043648
1926,393031.200755281
1927,133236.732777279
1928,148616.711729357
1929,120883.403713327
1930,118571.329543811
1931,133335.405075837
1932,135537.110260723
1933,174187.883447587
1934,176934.558801651
1935,164605.491831906
1936,187883.583464196
1937,186558.115859756
1938,178322.17387937
1939,276041.58215238
1940,190955.512826275
1941,175505.000732808
1942,195583.485358124
1943,224718.52537015
1944,387246.189361969
1945,406695.698402735
1946,154762.452149451
1947,337402.097263559
1948,176139.942233998
1949,248020.254110319
1950,190169.869473616
1951,243104.554681281
1952,208713.501790328
1953,163863.406354706
1954,196878.914516818
1955,135386.440582157
1956,300402.53586325
1957,161330.560016024
1958,269578.889114629
1959,142624.147659264
1960,117261.802375815
1961,120477.537877146
1962,98220.0252988253
1963,103504.37052061
1964,105433.704524753
1965,144979.585620117
1966,140270.421850611
1967,274505.120108628
1968,416207.863450606
1969,380032.06344955
1970,405422.397145321
1971,445565.125771203
1972,363380.461754355
1973,250875.815774296
1974,335718.004022996
1975,528162.190141321
1976,250002.236463393
1977,335512.328735892
1978,342614.238775915
1979,311287.463156216
1980,204527.395406375
1981,326032.752735958
1982,208858.135951749
1983,195232.497006056
1984,174690.854962271
1985,217215.861600215
1986,204345.678379858
1987,177995.473799676
1988,176183.428486845
1989,194413.346413992
1990,208067.025477586
1991,221007.541553009
1992,204851.397882577
1993,169615.259681498
1994,221944.582644416
1995,186574.109111757
1996,260578.470904717
1997,351033.446736008
1998,308466.408558505
1999,278522.585543707
2000,327195.506547816
2001,269701.790845884
2002,247975.431702797
2003,252804.504045987
2004,258370.908659124
2005,221762.238819282
2006,210894.487376788
2007,255583.80254177
2008,208590.567805614
2009,194586.32469532
2010,198202.667509335
2011,139969.848242585
2012,171845.441329403
2013,173014.936300115
2014,180962.290480329
2015,197266.667078248
2016,188586.745633955
2017,189637.355651443
2018,108587.192613781
2019,132384.273632354
2020,96631.1668053123
2021,100176.908052301
2022,184237.71264473
2023,148066.527866746
2024,258242.65206429
2025,354830.782931537
2026,179141.43437474
2027,159389.081009735
2028,163574.22873756
2029,174253.907202363
2030,274979.486304539
2031,251448.889365846
2032,270991.784519012
2033,264530.562721765
2034,171826.672968737
2035,226215.991898045
2036,203075.954210746
2037,204973.502565855
2038,335632.747274479
2039,240367.207237963
2040,261709.347642177
2041,314629.318575773
2042,210950.457832864
2043,164379.758093844
2044,165584.466514374
2045,208073.428154377
2046,136817.853317246
2047,142877.726818126
2048,136553.953862768
2049,145909.367384024
2050,177844.134986856
2051,114718.418864957
2052,128769.743379764
2053,148736.313785651
2054,87564.2828412374
2055,161584.303222344
2056,151979.277127416
2057,110093.578143753
2058,215539.528681696
2059,128921.725416612
2060,169787.056359133
2061,181822.380185236
2062,127715.536200032
2063,123748.751287593
2064,137662.474277914
2065,114451.239885026
2066,175184.151530666
2067,133487.560327854
2068,148514.286625931
2069,101433.440332749
2070,123006.408666662
2071,87985.8587390088
2072,140960.180138002
2073,133803.591508415
2074,183417.84371312
2075,155559.332492776
2076,117723.81102591
